timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1626167788148,113,登录,200,,线程组 1-1,text,true,,230,547,2,2,http://manage.hysofthz.com/manage/CentreEmployee/login,113,0,11
1626167788247,26,登录,200,,线程组 1-2,text,true,,230,547,2,2,http://manage.hysofthz.com/manage/CentreEmployee/login,26,0,10
1626167788261,15,登录,200,,线程组 1-1,text,true,,230,547,2,2,http://manage.hysofthz.com/manage/CentreEmployee/login,15,0,0
1626167788274,15,登录,200,,线程组 1-2,text,true,,230,547,2,2,http://manage.hysofthz.com/manage/CentreEmployee/login,15,0,0
1626167788276,15,登录,200,,线程组 1-1,text,true,,230,547,2,2,http://manage.hysofthz.com/manage/CentreEmployee/login,15,0,0
1626167788289,18,登录,200,,线程组 1-2,text,true,,230,547,2,2,http://manage.hysofthz.com/manage/CentreEmployee/login,18,0,0
1626167788291,21,登录,200,,线程组 1-1,text,true,,230,547,2,2,http://manage.hysofthz.com/manage/CentreEmployee/login,21,0,0
1626167788307,16,登录,200,,线程组 1-2,text,true,,230,547,2,2,http://manage.hysofthz.com/manage/CentreEmployee/login,16,0,0
1626167788312,15,登录,200,,线程组 1-1,text,true,,230,547,2,2,http://manage.hysofthz.com/manage/CentreEmployee/login,15,0,0
1626167788323,18,登录,200,,线程组 1-2,text,true,,230,547,2,2,http://manage.hysofthz.com/manage/CentreEmployee/login,18,0,0
1626167788327,14,登录,200,,线程组 1-1,text,true,,230,547,2,2,http://manage.hysofthz.com/manage/CentreEmployee/login,14,0,0
1626167788341,14,登录,200,,线程组 1-2,text,true,,230,547,3,3,http://manage.hysofthz.com/manage/CentreEmployee/login,14,0,0
1626167788341,14,登录,200,,线程组 1-1,text,true,,230,547,3,3,http://manage.hysofthz.com/manage/CentreEmployee/login,14,0,0
1626167788355,24,登录,200,,线程组 1-1,text,true,,230,547,3,3,http://manage.hysofthz.com/manage/CentreEmployee/login,24,0,0
1626167788355,24,登录,200,,线程组 1-2,text,true,,230,547,3,3,http://manage.hysofthz.com/manage/CentreEmployee/login,24,0,0
1626167788348,45,登录,200,,线程组 1-3,text,true,,230,547,3,3,http://manage.hysofthz.com/manage/CentreEmployee/login,45,0,16
1626167788379,21,登录,200,,线程组 1-1,text,true,,230,547,3,3,http://manage.hysofthz.com/manage/CentreEmployee/login,21,0,0
1626167788379,21,登录,200,,线程组 1-2,text,true,,230,547,3,3,http://manage.hysofthz.com/manage/CentreEmployee/login,21,0,0
1626167788393,17,登录,200,,线程组 1-3,text,true,,230,547,3,3,http://manage.hysofthz.com/manage/CentreEmployee/login,17,0,0
1626167788400,15,登录,200,,线程组 1-1,text,true,,230,547,3,3,http://manage.hysofthz.com/manage/CentreEmployee/login,15,0,0
1626167788400,15,登录,200,,线程组 1-2,text,true,,230,547,3,3,http://manage.hysofthz.com/manage/CentreEmployee/login,15,0,0
1626167788410,19,登录,200,,线程组 1-3,text,true,,230,547,3,3,http://manage.hysofthz.com/manage/CentreEmployee/login,19,0,0
1626167788415,18,登录,200,,线程组 1-2,text,true,,230,547,3,3,http://manage.hysofthz.com/manage/CentreEmployee/login,18,0,0
1626167788415,18,登录,200,,线程组 1-1,text,true,,230,547,3,3,http://manage.hysofthz.com/manage/CentreEmployee/login,18,0,0
1626167788433,14,登录,200,,线程组 1-2,text,true,,230,547,3,3,http://manage.hysofthz.com/manage/CentreEmployee/login,14,0,0
1626167788429,18,登录,200,,线程组 1-3,text,true,,230,547,3,3,http://manage.hysofthz.com/manage/CentreEmployee/login,18,0,0
1626167788433,14,登录,200,,线程组 1-1,text,true,,230,547,3,3,http://manage.hysofthz.com/manage/CentreEmployee/login,14,0,0
1626167788447,14,登录,200,,线程组 1-2,text,true,,230,547,4,4,http://manage.hysofthz.com/manage/CentreEmployee/login,14,0,0
1626167788447,14,登录,200,,线程组 1-1,text,true,,230,547,4,4,http://manage.hysofthz.com/manage/CentreEmployee/login,14,0,0
1626167788447,19,登录,200,,线程组 1-3,text,true,,230,547,4,4,http://manage.hysofthz.com/manage/CentreEmployee/login,19,0,0
1626167788450,25,登录,200,,线程组 1-4,text,true,,230,547,4,4,http://manage.hysofthz.com/manage/CentreEmployee/login,25,0,9
1626167788461,14,登录,200,,线程组 1-1,text,true,,230,547,4,4,http://manage.hysofthz.com/manage/CentreEmployee/login,14,0,0
1626167788461,14,登录,200,,线程组 1-2,text,true,,230,547,4,4,http://manage.hysofthz.com/manage/CentreEmployee/login,14,0,0
1626167788466,17,登录,200,,线程组 1-3,text,true,,230,547,4,4,http://manage.hysofthz.com/manage/CentreEmployee/login,17,0,0
1626167788475,14,登录,200,,线程组 1-2,text,true,,230,547,4,4,http://manage.hysofthz.com/manage/CentreEmployee/login,14,0,0
1626167788475,16,登录,200,,线程组 1-1,text,true,,230,547,4,4,http://manage.hysofthz.com/manage/CentreEmployee/login,16,0,0
1626167788475,16,登录,200,,线程组 1-4,text,true,,230,547,4,4,http://manage.hysofthz.com/manage/CentreEmployee/login,16,0,0
1626167788489,14,登录,200,,线程组 1-2,text,true,,230,547,4,4,http://manage.hysofthz.com/manage/CentreEmployee/login,14,0,0
1626167788483,20,登录,200,,线程组 1-3,text,true,,230,547,4,4,http://manage.hysofthz.com/manage/CentreEmployee/login,20,0,0
1626167788491,17,登录,200,,线程组 1-1,text,true,,230,547,4,4,http://manage.hysofthz.com/manage/CentreEmployee/login,17,0,0
1626167788491,17,登录,200,,线程组 1-4,text,true,,230,547,4,4,http://manage.hysofthz.com/manage/CentreEmployee/login,17,0,0
1626167788503,18,登录,200,,线程组 1-2,text,true,,230,547,4,4,http://manage.hysofthz.com/manage/CentreEmployee/login,18,0,0
1626167788503,19,登录,200,,线程组 1-3,text,true,,230,547,4,4,http://manage.hysofthz.com/manage/CentreEmployee/login,19,0,0
1626167788508,20,登录,200,,线程组 1-1,text,true,,230,547,4,4,http://manage.hysofthz.com/manage/CentreEmployee/login,20,0,0
1626167788508,20,登录,200,,线程组 1-4,text,true,,230,547,4,4,http://manage.hysofthz.com/manage/CentreEmployee/login,20,0,0
1626167788521,25,登录,200,,线程组 1-2,text,true,,230,547,4,4,http://manage.hysofthz.com/manage/CentreEmployee/login,25,0,0
1626167788528,18,登录,200,,线程组 1-1,text,true,,230,547,4,4,http://manage.hysofthz.com/manage/CentreEmployee/login,18,0,0
1626167788528,21,登录,200,,线程组 1-4,text,true,,230,547,5,5,http://manage.hysofthz.com/manage/CentreEmployee/login,21,0,0
1626167788522,27,登录,200,,线程组 1-3,text,true,,230,547,5,5,http://manage.hysofthz.com/manage/CentreEmployee/login,27,0,0
1626167788546,17,登录,200,,线程组 1-2,text,true,,230,547,5,5,http://manage.hysofthz.com/manage/CentreEmployee/login,17,0,0
1626167788546,18,登录,200,,线程组 1-1,text,true,,230,547,5,5,http://manage.hysofthz.com/manage/CentreEmployee/login,18,0,0
1626167788549,16,登录,200,,线程组 1-4,text,true,,230,547,5,5,http://manage.hysofthz.com/manage/CentreEmployee/login,16,0,0
1626167788549,18,登录,200,,线程组 1-3,text,true,,230,547,5,5,http://manage.hysofthz.com/manage/CentreEmployee/login,18,0,0
1626167788563,13,登录,200,,线程组 1-2,text,true,,230,547,5,5,http://manage.hysofthz.com/manage/CentreEmployee/login,13,0,0
1626167788549,29,登录,200,,线程组 1-5,text,true,,230,547,5,5,http://manage.hysofthz.com/manage/CentreEmployee/login,29,0,12
1626167788564,14,登录,200,,线程组 1-1,text,true,,230,547,5,5,http://manage.hysofthz.com/manage/CentreEmployee/login,14,0,0
1626167788566,13,登录,200,,线程组 1-4,text,true,,230,547,5,5,http://manage.hysofthz.com/manage/CentreEmployee/login,13,0,0
1626167788567,15,登录,200,,线程组 1-3,text,true,,230,547,5,5,http://manage.hysofthz.com/manage/CentreEmployee/login,15,0,0
1626167788576,16,登录,200,,线程组 1-2,text,true,,230,547,5,5,http://manage.hysofthz.com/manage/CentreEmployee/login,16,0,0
1626167788578,16,登录,200,,线程组 1-1,text,true,,230,547,5,5,http://manage.hysofthz.com/manage/CentreEmployee/login,16,0,0
1626167788579,17,登录,200,,线程组 1-4,text,true,,230,547,5,5,http://manage.hysofthz.com/manage/CentreEmployee/login,17,0,0
1626167788578,18,登录,200,,线程组 1-5,text,true,,230,547,5,5,http://manage.hysofthz.com/manage/CentreEmployee/login,18,0,0
1626167788582,16,登录,200,,线程组 1-3,text,true,,230,547,5,5,http://manage.hysofthz.com/manage/CentreEmployee/login,16,0,0
1626167788592,15,登录,200,,线程组 1-2,text,true,,230,547,5,5,http://manage.hysofthz.com/manage/CentreEmployee/login,15,0,0
1626167788594,14,登录,200,,线程组 1-1,text,true,,230,547,5,5,http://manage.hysofthz.com/manage/CentreEmployee/login,14,0,0
1626167788596,15,登录,200,,线程组 1-4,text,true,,230,547,5,5,http://manage.hysofthz.com/manage/CentreEmployee/login,15,0,0
1626167788596,16,登录,200,,线程组 1-5,text,true,,230,547,5,5,http://manage.hysofthz.com/manage/CentreEmployee/login,16,0,0
1626167788607,19,登录,200,,线程组 1-2,text,true,,230,547,5,5,http://manage.hysofthz.com/manage/CentreEmployee/login,19,0,0
1626167788611,23,登录,200,,线程组 1-4,text,true,,230,547,5,5,http://manage.hysofthz.com/manage/CentreEmployee/login,23,0,0
1626167788608,26,登录,200,,线程组 1-1,text,true,,230,547,5,5,http://manage.hysofthz.com/manage/CentreEmployee/login,26,0,0
1626167788598,36,登录,200,,线程组 1-3,text,true,,230,547,5,5,http://manage.hysofthz.com/manage/CentreEmployee/login,36,0,0
1626167788613,21,登录,200,,线程组 1-5,text,true,,230,547,5,5,http://manage.hysofthz.com/manage/CentreEmployee/login,21,0,0
1626167788626,16,登录,200,,线程组 1-2,text,true,,230,547,5,5,http://manage.hysofthz.com/manage/CentreEmployee/login,16,0,0
1626167788634,14,登录,200,,线程组 1-4,text,true,,230,547,5,5,http://manage.hysofthz.com/manage/CentreEmployee/login,14,0,0
1626167788634,14,登录,200,,线程组 1-1,text,true,,230,547,5,5,http://manage.hysofthz.com/manage/CentreEmployee/login,14,0,0
1626167788634,19,登录,200,,线程组 1-3,text,true,,230,547,6,6,http://manage.hysofthz.com/manage/CentreEmployee/login,19,0,0
1626167788634,19,登录,200,,线程组 1-5,text,true,,230,547,6,6,http://manage.hysofthz.com/manage/CentreEmployee/login,19,0,0
1626167788643,16,登录,200,,线程组 1-2,text,true,,230,547,6,6,http://manage.hysofthz.com/manage/CentreEmployee/login,16,0,0
1626167788648,15,登录,200,,线程组 1-1,text,true,,230,547,6,6,http://manage.hysofthz.com/manage/CentreEmployee/login,15,0,0
1626167788648,15,登录,200,,线程组 1-4,text,true,,230,547,6,6,http://manage.hysofthz.com/manage/CentreEmployee/login,15,0,0
1626167788654,16,登录,200,,线程组 1-5,text,true,,230,547,6,6,http://manage.hysofthz.com/manage/CentreEmployee/login,16,0,0
1626167788654,17,登录,200,,线程组 1-3,text,true,,230,547,6,6,http://manage.hysofthz.com/manage/CentreEmployee/login,17,0,0
1626167788659,16,登录,200,,线程组 1-2,text,true,,230,547,6,6,http://manage.hysofthz.com/manage/CentreEmployee/login,16,0,0
1626167788663,21,登录,200,,线程组 1-4,text,true,,230,547,6,6,http://manage.hysofthz.com/manage/CentreEmployee/login,21,0,0
1626167788663,21,登录,200,,线程组 1-1,text,true,,230,547,6,6,http://manage.hysofthz.com/manage/CentreEmployee/login,21,0,0
1626167788649,38,登录,200,,线程组 1-6,text,true,,230,547,6,6,http://manage.hysofthz.com/manage/CentreEmployee/login,38,0,14
1626167788675,15,登录,200,,线程组 1-2,text,true,,230,547,6,6,http://manage.hysofthz.com/manage/CentreEmployee/login,15,0,0
1626167788670,24,登录,200,,线程组 1-5,text,true,,230,547,6,6,http://manage.hysofthz.com/manage/CentreEmployee/login,24,0,0
1626167788690,21,登录,200,,线程组 1-2,text,true,,230,547,6,6,http://manage.hysofthz.com/manage/CentreEmployee/login,21,0,0
1626167788711,14,登录,200,,线程组 1-2,text,true,,230,547,6,6,http://manage.hysofthz.com/manage/CentreEmployee/login,14,0,0
1626167788726,20,登录,200,,线程组 1-2,text,true,,230,547,6,6,http://manage.hysofthz.com/manage/CentreEmployee/login,20,0,0
1626167788746,19,登录,200,,线程组 1-2,text,true,,230,547,7,7,http://manage.hysofthz.com/manage/CentreEmployee/login,19,0,0
1626167788765,15,登录,200,,线程组 1-2,text,true,,230,547,7,7,http://manage.hysofthz.com/manage/CentreEmployee/login,15,0,0
1626167788750,32,登录,200,,线程组 1-7,text,true,,230,547,7,7,http://manage.hysofthz.com/manage/CentreEmployee/login,32,0,15
1626167788780,15,登录,200,,线程组 1-2,text,true,,230,547,7,7,http://manage.hysofthz.com/manage/CentreEmployee/login,15,0,0
1626167788783,16,登录,200,,线程组 1-7,text,true,,230,547,7,7,http://manage.hysofthz.com/manage/CentreEmployee/login,16,0,0
1626167788795,15,登录,200,,线程组 1-2,text,true,,230,547,7,7,http://manage.hysofthz.com/manage/CentreEmployee/login,15,0,0
1626167788810,14,登录,200,,线程组 1-2,text,true,,230,547,7,7,http://manage.hysofthz.com/manage/CentreEmployee/login,14,0,0
1626167788825,14,登录,200,,线程组 1-2,text,true,,230,547,7,7,http://manage.hysofthz.com/manage/CentreEmployee/login,14,0,0
1626167788839,14,登录,200,,线程组 1-2,text,true,,230,547,8,8,http://manage.hysofthz.com/manage/CentreEmployee/login,14,0,0
1626167788854,16,登录,200,,线程组 1-2,text,true,,230,547,8,8,http://manage.hysofthz.com/manage/CentreEmployee/login,16,0,0
1626167788849,23,登录,200,,线程组 1-8,text,true,,230,547,8,8,http://manage.hysofthz.com/manage/CentreEmployee/login,23,0,10
1626167788671,224,登录,200,,线程组 1-3,text,true,,230,547,8,8,http://manage.hysofthz.com/manage/CentreEmployee/login,224,0,0
1626167788684,215,登录,200,,线程组 1-1,text,true,,230,547,8,8,http://manage.hysofthz.com/manage/CentreEmployee/login,215,0,0
1626167788687,217,登录,200,,线程组 1-6,text,true,,230,547,8,8,http://manage.hysofthz.com/manage/CentreEmployee/login,217,0,0
1626167788684,225,登录,200,,线程组 1-4,text,true,,230,547,8,8,http://manage.hysofthz.com/manage/CentreEmployee/login,225,0,0
1626167788904,18,登录,200,,线程组 1-6,text,true,,230,547,8,8,http://manage.hysofthz.com/manage/CentreEmployee/login,18,0,0
1626167788909,14,登录,200,,线程组 1-4,text,true,,230,547,8,8,http://manage.hysofthz.com/manage/CentreEmployee/login,14,0,0
1626167788922,96,登录,200,,线程组 1-6,text,true,,230,547,9,9,http://manage.hysofthz.com/manage/CentreEmployee/login,96,0,0
1626167788799,219,登录,200,,线程组 1-7,text,true,,230,547,9,9,http://manage.hysofthz.com/manage/CentreEmployee/login,219,0,0
1626167789018,23,登录,200,,线程组 1-7,text,true,,230,547,9,9,http://manage.hysofthz.com/manage/CentreEmployee/login,23,0,0
1626167789018,23,登录,200,,线程组 1-6,text,true,,230,547,9,9,http://manage.hysofthz.com/manage/CentreEmployee/login,23,0,0
1626167789041,20,登录,200,,线程组 1-7,text,true,,230,547,10,10,http://manage.hysofthz.com/manage/CentreEmployee/login,20,0,0
1626167788873,224,登录,200,,线程组 1-8,text,true,,230,547,10,10,http://manage.hysofthz.com/manage/CentreEmployee/login,224,0,0
1626167788870,227,登录,200,,线程组 1-2,text,true,,230,547,10,10,http://manage.hysofthz.com/manage/CentreEmployee/login,227,0,0
1626167788895,219,登录,200,,线程组 1-3,text,true,,230,547,10,10,http://manage.hysofthz.com/manage/CentreEmployee/login,219,0,0
1626167788923,220,登录,200,,线程组 1-4,text,true,,230,547,10,10,http://manage.hysofthz.com/manage/CentreEmployee/login,220,0,0
1626167789143,21,登录,200,,线程组 1-4,text,true,,230,547,11,11,http://manage.hysofthz.com/manage/CentreEmployee/login,21,0,0
1626167789164,20,登录,200,,线程组 1-4,text,true,,230,547,11,11,http://manage.hysofthz.com/manage/CentreEmployee/login,20,0,0
1626167789154,31,登录,200,,线程组 1-11,text,true,,230,547,11,11,http://manage.hysofthz.com/manage/CentreEmployee/login,31,0,14
1626167789185,17,登录,200,,线程组 1-11,text,true,,230,547,11,11,http://manage.hysofthz.com/manage/CentreEmployee/login,17,0,0
1626167789202,18,登录,200,,线程组 1-11,text,true,,230,547,11,11,http://manage.hysofthz.com/manage/CentreEmployee/login,18,0,0
1626167788949,281,登录,200,,线程组 1-9,text,true,,230,547,11,11,http://manage.hysofthz.com/manage/CentreEmployee/login,281,0,12
1626167789221,17,登录,200,,线程组 1-11,text,true,,230,547,11,11,http://manage.hysofthz.com/manage/CentreEmployee/login,17,0,0
1626167789231,17,登录,200,,线程组 1-9,text,true,,230,547,11,11,http://manage.hysofthz.com/manage/CentreEmployee/login,17,0,0
1626167789238,19,登录,200,,线程组 1-11,text,true,,230,547,12,12,http://manage.hysofthz.com/manage/CentreEmployee/login,19,0,0
1626167789249,17,登录,200,,线程组 1-9,text,true,,230,547,12,12,http://manage.hysofthz.com/manage/CentreEmployee/login,17,0,0
1626167789041,231,登录,200,,线程组 1-6,text,true,,230,547,12,12,http://manage.hysofthz.com/manage/CentreEmployee/login,231,0,0
1626167789062,219,登录,200,,线程组 1-7,text,true,,230,547,12,12,http://manage.hysofthz.com/manage/CentreEmployee/login,219,0,0
1626167788694,621,登录,200,,线程组 1-5,text,false,操作持续太长时间：他花费了621毫秒，但不应该超过500毫秒。,230,547,12,12,http://manage.hysofthz.com/manage/CentreEmployee/login,621,0,0
1626167789056,268,登录,200,,线程组 1-10,text,true,,230,547,12,12,http://manage.hysofthz.com/manage/CentreEmployee/login,268,0,6
1626167789097,228,登录,200,,线程组 1-2,text,true,,230,547,12,12,http://manage.hysofthz.com/manage/CentreEmployee/login,228,0,0
1626167789184,233,登录,200,,线程组 1-4,text,true,,230,547,13,13,http://manage.hysofthz.com/manage/CentreEmployee/login,233,0,0
1626167789259,224,登录,200,,线程组 1-11,text,true,,230,547,14,14,http://manage.hysofthz.com/manage/CentreEmployee/login,224,0,0
1626167789114,369,登录,200,,线程组 1-3,text,true,,230,547,14,14,http://manage.hysofthz.com/manage/CentreEmployee/login,369,0,0
1626167789324,160,登录,200,,线程组 1-10,text,true,,230,547,14,14,http://manage.hysofthz.com/manage/CentreEmployee/login,160,0,0
1626167789267,217,登录,200,,线程组 1-9,text,true,,230,547,14,14,http://manage.hysofthz.com/manage/CentreEmployee/login,217,0,0
1626167789354,133,登录,200,,线程组 1-13,text,true,,230,547,14,14,http://manage.hysofthz.com/manage/CentreEmployee/login,133,0,13
1626167789255,267,登录,200,,线程组 1-12,text,true,,230,547,14,14,http://manage.hysofthz.com/manage/CentreEmployee/login,267,0,13
1626167788899,623,登录,200,,线程组 1-1,text,false,操作持续太长时间：他花费了623毫秒，但不应该超过500毫秒。,230,547,14,14,http://manage.hysofthz.com/manage/CentreEmployee/login,623,0,0
1626167789325,362,登录,200,,线程组 1-2,text,true,,230,547,16,16,http://manage.hysofthz.com/manage/CentreEmployee/login,362,0,0
1626167789315,375,登录,200,,线程组 1-5,text,true,,230,547,16,16,http://manage.hysofthz.com/manage/CentreEmployee/login,375,0,0
1626167789484,206,登录,200,,线程组 1-10,text,true,,230,547,16,16,http://manage.hysofthz.com/manage/CentreEmployee/login,206,0,0
1626167789484,206,登录,200,,线程组 1-3,text,true,,230,547,16,16,http://manage.hysofthz.com/manage/CentreEmployee/login,206,0,0
1626167789282,408,登录,200,,线程组 1-7,text,true,,230,547,16,16,http://manage.hysofthz.com/manage/CentreEmployee/login,408,0,0
1626167789417,278,登录,200,,线程组 1-4,text,true,,230,547,16,16,http://manage.hysofthz.com/manage/CentreEmployee/login,278,0,0
1626167789487,208,登录,200,,线程组 1-13,text,true,,230,547,16,16,http://manage.hysofthz.com/manage/CentreEmployee/login,208,0,0
1626167789457,238,登录,200,,线程组 1-14,text,true,,230,547,16,16,http://manage.hysofthz.com/manage/CentreEmployee/login,238,0,37
1626167789523,376,登录,200,,线程组 1-1,text,true,,230,547,18,18,http://manage.hysofthz.com/manage/CentreEmployee/login,376,0,0
1626167789522,379,登录,200,,线程组 1-12,text,true,,230,547,18,18,http://manage.hysofthz.com/manage/CentreEmployee/login,379,0,0
1626167789484,417,登录,200,,线程组 1-9,text,true,,230,547,18,18,http://manage.hysofthz.com/manage/CentreEmployee/login,417,0,0
1626167789097,1003,登录,200,,线程组 1-8,text,false,"操作持续太长时间：他花费了1,003毫秒，但不应该超过500毫秒。",230,547,20,20,http://manage.hysofthz.com/manage/CentreEmployee/login,1003,0,0
1626167789550,558,登录,200,,线程组 1-15,text,false,操作持续太长时间：他花费了558毫秒，但不应该超过500毫秒。,230,547,20,20,http://manage.hysofthz.com/manage/CentreEmployee/login,558,0,9
1626167789272,839,登录,200,,线程组 1-6,text,false,操作持续太长时间：他花费了839毫秒，但不应该超过500毫秒。,230,547,20,20,http://manage.hysofthz.com/manage/CentreEmployee/login,839,0,0
1626167789695,419,登录,200,,线程组 1-13,text,true,,230,547,20,20,http://manage.hysofthz.com/manage/CentreEmployee/login,419,0,0
1626167789690,424,登录,200,,线程组 1-7,text,true,,230,547,20,20,http://manage.hysofthz.com/manage/CentreEmployee/login,424,0,0
1626167789484,630,登录,200,,线程组 1-11,text,false,操作持续太长时间：他花费了630毫秒，但不应该超过500毫秒。,230,547,20,20,http://manage.hysofthz.com/manage/CentreEmployee/login,630,0,0
1626167789690,425,登录,200,,线程组 1-3,text,true,,230,547,20,20,http://manage.hysofthz.com/manage/CentreEmployee/login,425,0,0
1626167789754,361,登录,200,,线程组 1-17,text,true,,230,547,20,20,http://manage.hysofthz.com/manage/CentreEmployee/login,361,0,12
1626167789695,422,登录,200,,线程组 1-14,text,true,,230,547,20,20,http://manage.hysofthz.com/manage/CentreEmployee/login,422,0,0
1626167789695,620,登录,200,,线程组 1-4,text,false,操作持续太长时间：他花费了620毫秒，但不应该超过500毫秒。,230,547,22,22,http://manage.hysofthz.com/manage/CentreEmployee/login,620,0,0
1626167789690,627,登录,200,,线程组 1-10,text,false,操作持续太长时间：他花费了627毫秒，但不应该超过500毫秒。,230,547,22,22,http://manage.hysofthz.com/manage/CentreEmployee/login,627,0,0
1626167789649,668,登录,200,,线程组 1-16,text,false,操作持续太长时间：他花费了668毫秒，但不应该超过500毫秒。,230,547,22,22,http://manage.hysofthz.com/manage/CentreEmployee/login,668,0,41
1626167789899,419,登录,200,,线程组 1-1,text,true,,230,547,22,22,http://manage.hysofthz.com/manage/CentreEmployee/login,419,0,0
1626167789690,628,登录,200,,线程组 1-5,text,false,操作持续太长时间：他花费了628毫秒，但不应该超过500毫秒。,230,547,22,22,http://manage.hysofthz.com/manage/CentreEmployee/login,628,0,0
1626167789901,420,登录,200,,线程组 1-9,text,true,,230,547,22,22,http://manage.hysofthz.com/manage/CentreEmployee/login,420,0,0
1626167789901,420,登录,200,,线程组 1-12,text,true,,230,547,22,22,http://manage.hysofthz.com/manage/CentreEmployee/login,420,0,0
1626167790262,64,登录,200,,线程组 1-22,text,true,,230,547,22,22,http://manage.hysofthz.com/manage/CentreEmployee/login,64,0,21
1626167789954,372,登录,200,,线程组 1-19,text,true,,230,547,22,22,http://manage.hysofthz.com/manage/CentreEmployee/login,372,0,8
1626167789688,638,登录,200,,线程组 1-2,text,false,操作持续太长时间：他花费了638毫秒，但不应该超过500毫秒。,230,547,22,22,http://manage.hysofthz.com/manage/CentreEmployee/login,638,0,0
1626167790055,276,登录,200,,线程组 1-20,text,true,,230,547,22,22,http://manage.hysofthz.com/manage/CentreEmployee/login,276,0,13
1626167790101,234,登录,200,,线程组 1-8,text,true,,230,547,22,22,http://manage.hysofthz.com/manage/CentreEmployee/login,234,0,0
1626167790156,179,登录,200,,线程组 1-21,text,true,,230,547,22,22,http://manage.hysofthz.com/manage/CentreEmployee/login,179,0,17
1626167790117,219,登录,200,,线程组 1-14,text,true,,230,547,22,22,http://manage.hysofthz.com/manage/CentreEmployee/login,219,0,0
1626167790115,221,登录,200,,线程组 1-3,text,true,,230,547,22,22,http://manage.hysofthz.com/manage/CentreEmployee/login,221,0,0
1626167790114,223,登录,200,,线程组 1-7,text,true,,230,547,22,22,http://manage.hysofthz.com/manage/CentreEmployee/login,223,0,0
1626167790317,20,登录,200,,线程组 1-10,text,true,,230,547,22,22,http://manage.hysofthz.com/manage/CentreEmployee/login,20,0,0
1626167790116,224,登录,200,,线程组 1-17,text,true,,230,547,22,22,http://manage.hysofthz.com/manage/CentreEmployee/login,224,0,0
1626167790114,228,登录,200,,线程组 1-13,text,true,,230,547,22,22,http://manage.hysofthz.com/manage/CentreEmployee/login,228,0,0
1626167790111,231,登录,200,,线程组 1-6,text,true,,230,547,22,22,http://manage.hysofthz.com/manage/CentreEmployee/login,231,0,0
1626167790318,222,登录,200,,线程组 1-1,text,true,,230,547,24,24,http://manage.hysofthz.com/manage/CentreEmployee/login,222,0,0
1626167790318,226,登录,200,,线程组 1-5,text,true,,230,547,24,24,http://manage.hysofthz.com/manage/CentreEmployee/login,226,0,0
1626167790317,227,登录,200,,线程组 1-16,text,true,,230,547,24,24,http://manage.hysofthz.com/manage/CentreEmployee/login,227,0,0
1626167789855,689,登录,200,,线程组 1-18,text,false,操作持续太长时间：他花费了689毫秒，但不应该超过500毫秒。,230,547,24,24,http://manage.hysofthz.com/manage/CentreEmployee/login,689,0,12
1626167790354,192,登录,200,,线程组 1-23,text,true,,230,547,24,24,http://manage.hysofthz.com/manage/CentreEmployee/login,192,0,9
1626167790108,440,登录,200,,线程组 1-15,text,true,,230,547,24,24,http://manage.hysofthz.com/manage/CentreEmployee/login,440,0,0
1626167790114,442,登录,200,,线程组 1-11,text,true,,230,547,25,25,http://manage.hysofthz.com/manage/CentreEmployee/login,442,0,0
1626167790326,422,登录,200,,线程组 1-19,text,true,,230,547,26,26,http://manage.hysofthz.com/manage/CentreEmployee/login,422,0,0
1626167790337,411,登录,200,,线程组 1-10,text,true,,230,547,26,26,http://manage.hysofthz.com/manage/CentreEmployee/login,411,0,0
1626167790315,433,登录,200,,线程组 1-4,text,true,,230,547,26,26,http://manage.hysofthz.com/manage/CentreEmployee/login,433,0,0
1626167790321,430,登录,200,,线程组 1-9,text,true,,230,547,26,26,http://manage.hysofthz.com/manage/CentreEmployee/login,430,0,0
1626167790336,417,登录,200,,线程组 1-3,text,true,,230,547,26,26,http://manage.hysofthz.com/manage/CentreEmployee/login,417,0,0
1626167790337,416,登录,200,,线程组 1-7,text,true,,230,547,26,26,http://manage.hysofthz.com/manage/CentreEmployee/login,416,0,0
1626167790540,418,登录,200,,线程组 1-1,text,true,,230,547,29,29,http://manage.hysofthz.com/manage/CentreEmployee/login,418,0,0
1626167790336,622,登录,200,,线程组 1-8,text,false,操作持续太长时间：他花费了622毫秒，但不应该超过500毫秒。,230,547,29,29,http://manage.hysofthz.com/manage/CentreEmployee/login,622,0,0
1626167790326,632,登录,200,,线程组 1-2,text,false,操作持续太长时间：他花费了632毫秒，但不应该超过500毫秒。,230,547,29,29,http://manage.hysofthz.com/manage/CentreEmployee/login,632,0,0
1626167790336,622,登录,200,,线程组 1-21,text,false,操作持续太长时间：他花费了622毫秒，但不应该超过500毫秒。,230,547,29,29,http://manage.hysofthz.com/manage/CentreEmployee/login,622,0,0
1626167790321,637,登录,200,,线程组 1-12,text,false,操作持续太长时间：他花费了637毫秒，但不应该超过500毫秒。,230,547,29,29,http://manage.hysofthz.com/manage/CentreEmployee/login,637,0,0
1626167790649,311,登录,200,,线程组 1-26,text,true,,230,547,29,29,http://manage.hysofthz.com/manage/CentreEmployee/login,311,0,8
